 ID_Reporte;Reporte;Programa;Cliente;Fecha_Meta;Hora_Meta;Fecha_Envio;Hora_Envio;Puntual;Observacion;Ciudad
8073;Messer Informe Ivr Opcion Sms;Sac;Messer Colombia;14/06/2022;13:00:00;;;;;Bogota
6887;Messer Niveles De Servicio;Sac;Messer Colombia;14/06/2022;8:00:00;;;;;Bogota
6888;Messer Productividad;Sac;Messer Colombia;14/06/2022;10:00:00;;;;;Bogota
6891;Messer Tablero De Control;Sac;Messer Colombia;14/06/2022;18:00:00;;;;;Bogota
6885;Messer 5/15;Sac;Messer Colombia;14/06/2022;8:00:00;;;;;Bogota
6886;Messer Ocupación Agente;Sac;Messer Colombia;14/06/2022;8:00:00;;;;;Bogota
7019;Messer Respuesta De Correos Pacientes;Sac;Messer Colombia;14/06/2022;12:00:00;;;;;Bogota
7617;Wom Informe De Gestión;Tvt;Wom;14/06/2022;12:00:00;;;;;Bogota
7620;Wom Tablero De Control;Tvt;Wom;14/06/2022;18:00:00;;;;;Bogota
8080;Wom Migracion Informe Gestión;Outbound;Wom Migracion;14/06/2022;16:00:00;;;;;Bogota
8070;Wom Migracion Logueos;Migracion;Wom Migracion;14/06/2022;8:00:00;;;;;Bogota
8069;Wom Migracion Tablero De Control;Migracion;Wom Migracion;14/06/2022;18:00:00;;;;;Bogota
7760;Chilectra Informe Tráfico;Sac;Chilectra;14/06/2022;17:00:00;;;;;Bogota
5157;Chilectra Tablero De Control;Sac;Chilectra;14/06/2022;14:00:00;;;;;Bogota
5836;Banco Pichincha Tablero De Control;Sac;Banco Pichincha;14/06/2022;18:00:00;;;;;Bogota
7747;BANCO PICHINCHA Rellamados / Short Calls;SAC;Banco Pichincha;14/06/2022;10:00:00;;;;;Bogota
7753;BANCO PICHINCHA Tipificación;SAC;Banco Pichincha;14/06/2022;12:00:00;;;;;Bogota
7073;Liberty Tableros De Control;Televenta;Liberty Seguros;14/06/2022;17:00:00;;;;;Bogota
7748;Liberty Informe Coomeva;SAC;Liberty Seguros;14/06/2022;10:00:00;;;;;Bogota
7749;Liberty Informe Occidente;SAC;Liberty Seguros;14/06/2022;10:00:00;;;;;Bogota
7763;Liberty PBI Historico Indicadores;SAC;Liberty Seguros;14/06/2022;18:00:00;;;;;Bogota
7764;Liberty Informe Digital;SAC;Liberty Seguros;14/06/2022;18:00:00;;;;;Bogota
7760;Chilectra Informe Tráfico;Sac;Chilectra;15/06/2022;17:00:00;;;;;Bogota
5157;Chilectra Tablero De Control;Sac;Chilectra;15/06/2022;14:00:00;;;;;Bogota
5836;Banco Pichincha Tablero De Control;Sac;Banco Pichincha;15/06/2022;18:00:00;;;;;Bogota
7747;BANCO PICHINCHA Rellamados / Short Calls;SAC;Banco Pichincha;15/06/2022;10:00:00;;;;;Bogota
7753;BANCO PICHINCHA Tipificación;SAC;Banco Pichincha;15/06/2022;12:00:00;;;;;Bogota
7073;Liberty Tableros De Control;Televenta;Liberty Seguros;15/06/2022;17:00:00;;;;;Bogota
7748;Liberty Informe Coomeva;SAC;Liberty Seguros;15/06/2022;10:00:00;;;;;Bogota
7749;Liberty Informe Occidente;SAC;Liberty Seguros;15/06/2022;10:00:00;;;;;Bogota
7763;Liberty PBI Historico Indicadores;SAC;Liberty Seguros;15/06/2022;18:00:00;;;;;Bogota
7764;Liberty Informe Digital;SAC;Liberty Seguros;15/06/2022;18:00:00;;;;;Bogota
7618;Wom Kpis;Tvt;Wom;15/06/2022;15:00:00;;;;;Bogota
7617;Wom Informe De Gestión;Tvt;Wom;15/06/2022;12:00:00;;;;;Bogota
7620;Wom Tablero De Control;Tvt;Wom;15/06/2022;18:00:00;;;;;Bogota
8080;Wom Migracion Informe Gestión;Outbound;Wom Migracion;15/06/2022;16:00:00;;;;;Bogota
8075;Wom Migracion Kpis;Sac;Wom Migracion;15/06/2022;15:00:00;;;;;Bogota
8070;Wom Migracion Logueos;Migracion;Wom Migracion;15/06/2022;8:00:00;;;;;Bogota
8069;Wom Migracion Tablero De Control;Migracion;Wom Migracion;15/06/2022;18:00:00;;;;;Bogota
7622;Messer Remanentes;Sac;Messer Colombia;15/06/2022;11:00:00;;;;;Bogota
7623;Messer Pbi Seguimiento Diario;Sac;Messer Colombia;15/06/2022;9:00:00;;;;;Bogota
7865;Messer Consolidado Correos;Sac;Messer Colombia;15/06/2022;8:00:00;;;;;Bogota
7621;Messer Satu;Sac;Messer Colombia;15/06/2022;10:00:00;;;;;Bogota
8073;Messer Informe Ivr Opcion Sms;Sac;Messer Colombia;15/06/2022;13:00:00;;;;;Bogota
6887;Messer Niveles De Servicio;Sac;Messer Colombia;15/06/2022;8:00:00;;;;;Bogota
6888;Messer Productividad;Sac;Messer Colombia;15/06/2022;10:00:00;;;;;Bogota
6891;Messer Tablero De Control;Sac;Messer Colombia;15/06/2022;18:00:00;;;;;Bogota
6885;Messer 5/15;Sac;Messer Colombia;15/06/2022;8:00:00;;;;;Bogota
6886;Messer Ocupación Agente;Sac;Messer Colombia;15/06/2022;8:00:00;;;;;Bogota
7019;Messer Respuesta De Correos Pacientes;Sac;Messer Colombia;15/06/2022;12:00:00;;;;;Bogota
7754;Davivienda Informe IGD;Televenta;Davivienda;15/06/2022;12:00:00;;;;;Bogota
7754;Davivienda Informe IGD;Televenta;Davivienda;16/06/2022;12:00:00;;;;;Bogota
7622;Messer Remanentes;Sac;Messer Colombia;16/06/2022;11:00:00;;;;;Bogota
7623;Messer Pbi Seguimiento Diario;Sac;Messer Colombia;16/06/2022;9:00:00;;;;;Bogota
7865;Messer Consolidado Correos;Sac;Messer Colombia;16/06/2022;8:00:00;;;;;Bogota
7621;Messer Satu;Sac;Messer Colombia;16/06/2022;10:00:00;;;;;Bogota
8073;Messer Informe Ivr Opcion Sms;Sac;Messer Colombia;16/06/2022;13:00:00;;;;;Bogota
6887;Messer Niveles De Servicio;Sac;Messer Colombia;16/06/2022;8:00:00;;;;;Bogota
6888;Messer Productividad;Sac;Messer Colombia;16/06/2022;10:00:00;;;;;Bogota
6891;Messer Tablero De Control;Sac;Messer Colombia;16/06/2022;18:00:00;;;;;Bogota
6885;Messer 5/15;Sac;Messer Colombia;16/06/2022;8:00:00;;;;;Bogota
6886;Messer Ocupación Agente;Sac;Messer Colombia;16/06/2022;8:00:00;;;;;Bogota
7019;Messer Respuesta De Correos Pacientes;Sac;Messer Colombia;16/06/2022;12:00:00;;;;;Bogota
7617;Wom Informe De Gestión;Tvt;Wom;16/06/2022;12:00:00;;;;;Bogota
7620;Wom Tablero De Control;Tvt;Wom;16/06/2022;18:00:00;;;;;Bogota
8080;Wom Migracion Informe Gestión;Outbound;Wom Migracion;16/06/2022;16:00:00;;;;;Bogota
8070;Wom Migracion Logueos;Migracion;Wom Migracion;16/06/2022;8:00:00;;;;;Bogota
8069;Wom Migracion Tablero De Control;Migracion;Wom Migracion;16/06/2022;18:00:00;;;;;Bogota
7760;Chilectra Informe Tráfico;Sac;Chilectra;16/06/2022;17:00:00;;;;;Bogota
5157;Chilectra Tablero De Control;Sac;Chilectra;16/06/2022;14:00:00;;;;;Bogota
5836;Banco Pichincha Tablero De Control;Sac;Banco Pichincha;16/06/2022;18:00:00;;;;;Bogota
7747;BANCO PICHINCHA Rellamados / Short Calls;SAC;Banco Pichincha;16/06/2022;10:00:00;;;;;Bogota
7753;BANCO PICHINCHA Tipificación;SAC;Banco Pichincha;16/06/2022;12:00:00;;;;;Bogota
7073;Liberty Tableros De Control;Televenta;Liberty Seguros;16/06/2022;17:00:00;;;;;Bogota
7748;Liberty Informe Coomeva;SAC;Liberty Seguros;16/06/2022;10:00:00;;;;;Bogota
7749;Liberty Informe Occidente;SAC;Liberty Seguros;16/06/2022;10:00:00;;;;;Bogota
7763;Liberty PBI Historico Indicadores;SAC;Liberty Seguros;16/06/2022;18:00:00;;;;;Bogota
7764;Liberty Informe Digital;SAC;Liberty Seguros;16/06/2022;18:00:00;;;;;Bogota
7760;Chilectra Informe Tráfico;Sac;Chilectra;17/06/2022;17:00:00;;;;;Bogota
5157;Chilectra Tablero De Control;Sac;Chilectra;17/06/2022;14:00:00;;;;;Bogota
5836;Banco Pichincha Tablero De Control;Sac;Banco Pichincha;17/06/2022;18:00:00;;;;;Bogota
7747;BANCO PICHINCHA Rellamados / Short Calls;SAC;Banco Pichincha;17/06/2022;10:00:00;;;;;Bogota
7753;BANCO PICHINCHA Tipificación;SAC;Banco Pichincha;17/06/2022;12:00:00;;;;;Bogota
7073;Liberty Tableros De Control;Televenta;Liberty Seguros;17/06/2022;17:00:00;;;;;Bogota
7748;Liberty Informe Coomeva;SAC;Liberty Seguros;17/06/2022;10:00:00;;;;;Bogota
7749;Liberty Informe Occidente;SAC;Liberty Seguros;17/06/2022;10:00:00;;;;;Bogota
7763;Liberty PBI Historico Indicadores;SAC;Liberty Seguros;17/06/2022;18:00:00;;;;;Bogota
7764;Liberty Informe Digital;SAC;Liberty Seguros;17/06/2022;18:00:00;;;;;Bogota
7618;Wom Kpis;Tvt;Wom;17/06/2022;15:00:00;;;;;Bogota
7617;Wom Informe De Gestión;Tvt;Wom;17/06/2022;12:00:00;;;;;Bogota
7620;Wom Tablero De Control;Tvt;Wom;17/06/2022;18:00:00;;;;;Bogota
8080;Wom Migracion Informe Gestión;Outbound;Wom Migracion;17/06/2022;16:00:00;;;;;Bogota
8075;Wom Migracion Kpis;Sac;Wom Migracion;17/06/2022;15:00:00;;;;;Bogota
8070;Wom Migracion Logueos;Migracion;Wom Migracion;17/06/2022;8:00:00;;;;;Bogota
8069;Wom Migracion Tablero De Control;Migracion;Wom Migracion;17/06/2022;18:00:00;;;;;Bogota
7622;Messer Remanentes;Sac;Messer Colombia;17/06/2022;11:00:00;;;;;Bogota
7623;Messer Pbi Seguimiento Diario;Sac;Messer Colombia;17/06/2022;9:00:00;;;;;Bogota
7865;Messer Consolidado Correos;Sac;Messer Colombia;17/06/2022;8:00:00;;;;;Bogota
7621;Messer Satu;Sac;Messer Colombia;17/06/2022;10:00:00;;;;;Bogota
8073;Messer Informe Ivr Opcion Sms;Sac;Messer Colombia;17/06/2022;13:00:00;;;;;Bogota
6887;Messer Niveles De Servicio;Sac;Messer Colombia;17/06/2022;8:00:00;;;;;Bogota
6888;Messer Productividad;Sac;Messer Colombia;17/06/2022;10:00:00;;;;;Bogota
6891;Messer Tablero De Control;Sac;Messer Colombia;17/06/2022;18:00:00;;;;;Bogota
6885;Messer 5/15;Sac;Messer Colombia;17/06/2022;8:00:00;;;;;Bogota
6886;Messer Ocupación Agente;Sac;Messer Colombia;17/06/2022;8:00:00;;;;;Bogota
7019;Messer Respuesta De Correos Pacientes;Sac;Messer Colombia;17/06/2022;12:00:00;;;;;Bogota
7754;Davivienda Informe IGD;Televenta;Davivienda;17/06/2022;12:00:00;;;;;Bogota
5836;Banco Pichincha Tablero De Control;Sac;Banco Pichincha;18/06/2022;18:00:00;;;;;Bogota
5836;Banco Pichincha Tablero De Control;Sac;Banco Pichincha;19/06/2022;18:00:00;;;;;Bogota
7760;Chilectra Informe Tráfico;Sac;Chilectra;21/06/2022;17:00:00;;;;;Bogota
5157;Chilectra Tablero De Control;Sac;Chilectra;21/06/2022;14:00:00;;;;;Bogota
5836;Banco Pichincha Tablero De Control;Sac;Banco Pichincha;21/06/2022;18:00:00;;;;;Bogota
7747;BANCO PICHINCHA Rellamados / Short Calls;SAC;Banco Pichincha;21/06/2022;10:00:00;;;;;Bogota
7753;BANCO PICHINCHA Tipificación;SAC;Banco Pichincha;21/06/2022;12:00:00;;;;;Bogota
7073;Liberty Tableros De Control;Televenta;Liberty Seguros;21/06/2022;17:00:00;;;;;Bogota
7748;Liberty Informe Coomeva;SAC;Liberty Seguros;21/06/2022;10:00:00;;;;;Bogota
7749;Liberty Informe Occidente;SAC;Liberty Seguros;21/06/2022;10:00:00;;;;;Bogota
7763;Liberty PBI Historico Indicadores;SAC;Liberty Seguros;21/06/2022;18:00:00;;;;;Bogota
7764;Liberty Informe Digital;SAC;Liberty Seguros;21/06/2022;18:00:00;;;;;Bogota
7754;Davivienda Informe IGD;Televenta;Davivienda;21/06/2022;12:00:00;;;;;Bogota
7622;Messer Remanentes;Sac;Messer Colombia;21/06/2022;11:00:00;;;;;Bogota
7623;Messer Pbi Seguimiento Diario;Sac;Messer Colombia;21/06/2022;9:00:00;;;;;Bogota
7865;Messer Consolidado Correos;Sac;Messer Colombia;21/06/2022;8:00:00;;;;;Bogota
7621;Messer Satu;Sac;Messer Colombia;21/06/2022;10:00:00;;;;;Bogota
8073;Messer Informe Ivr Opcion Sms;Sac;Messer Colombia;21/06/2022;13:00:00;;;;;Bogota
6887;Messer Niveles De Servicio;Sac;Messer Colombia;21/06/2022;8:00:00;;;;;Bogota
6888;Messer Productividad;Sac;Messer Colombia;21/06/2022;10:00:00;;;;;Bogota
6891;Messer Tablero De Control;Sac;Messer Colombia;21/06/2022;18:00:00;;;;;Bogota
6885;Messer 5/15;Sac;Messer Colombia;21/06/2022;8:00:00;;;;;Bogota
6886;Messer Ocupación Agente;Sac;Messer Colombia;21/06/2022;8:00:00;;;;;Bogota
7019;Messer Respuesta De Correos Pacientes;Sac;Messer Colombia;21/06/2022;12:00:00;;;;;Bogota
7617;Wom Informe De Gestión;Tvt;Wom;21/06/2022;12:00:00;;;;;Bogota
7620;Wom Tablero De Control;Tvt;Wom;21/06/2022;18:00:00;;;;;Bogota
8080;Wom Migracion Informe Gestión;Outbound;Wom Migracion;21/06/2022;16:00:00;;;;;Bogota
8070;Wom Migracion Logueos;Migracion;Wom Migracion;21/06/2022;8:00:00;;;;;Bogota
8069;Wom Migracion Tablero De Control;Migracion;Wom Migracion;21/06/2022;18:00:00;;;;;Bogota
7618;Wom Kpis;Tvt;Wom;22/06/2022;15:00:00;;;;;Bogota
7617;Wom Informe De Gestión;Tvt;Wom;22/06/2022;12:00:00;;;;;Bogota
7620;Wom Tablero De Control;Tvt;Wom;22/06/2022;18:00:00;;;;;Bogota
8080;Wom Migracion Informe Gestión;Outbound;Wom Migracion;22/06/2022;16:00:00;;;;;Bogota
8075;Wom Migracion Kpis;Sac;Wom Migracion;22/06/2022;15:00:00;;;;;Bogota
8070;Wom Migracion Logueos;Migracion;Wom Migracion;22/06/2022;8:00:00;;;;;Bogota
8069;Wom Migracion Tablero De Control;Migracion;Wom Migracion;22/06/2022;18:00:00;;;;;Bogota
7622;Messer Remanentes;Sac;Messer Colombia;22/06/2022;11:00:00;;;;;Bogota
7623;Messer Pbi Seguimiento Diario;Sac;Messer Colombia;22/06/2022;9:00:00;;;;;Bogota
7865;Messer Consolidado Correos;Sac;Messer Colombia;22/06/2022;8:00:00;;;;;Bogota
7621;Messer Satu;Sac;Messer Colombia;22/06/2022;10:00:00;;;;;Bogota
8073;Messer Informe Ivr Opcion Sms;Sac;Messer Colombia;22/06/2022;13:00:00;;;;;Bogota
6887;Messer Niveles De Servicio;Sac;Messer Colombia;22/06/2022;8:00:00;;;;;Bogota
6888;Messer Productividad;Sac;Messer Colombia;22/06/2022;10:00:00;;;;;Bogota
6891;Messer Tablero De Control;Sac;Messer Colombia;22/06/2022;18:00:00;;;;;Bogota
6885;Messer 5/15;Sac;Messer Colombia;22/06/2022;8:00:00;;;;;Bogota
6886;Messer Ocupación Agente;Sac;Messer Colombia;22/06/2022;8:00:00;;;;;Bogota
7019;Messer Respuesta De Correos Pacientes;Sac;Messer Colombia;22/06/2022;12:00:00;;;;;Bogota
7754;Davivienda Informe IGD;Televenta;Davivienda;22/06/2022;12:00:00;;;;;Bogota
7760;Chilectra Informe Tráfico;Sac;Chilectra;22/06/2022;17:00:00;;;;;Bogota
5157;Chilectra Tablero De Control;Sac;Chilectra;22/06/2022;14:00:00;;;;;Bogota
5836;Banco Pichincha Tablero De Control;Sac;Banco Pichincha;22/06/2022;18:00:00;;;;;Bogota
7747;BANCO PICHINCHA Rellamados / Short Calls;SAC;Banco Pichincha;22/06/2022;10:00:00;;;;;Bogota
7753;BANCO PICHINCHA Tipificación;SAC;Banco Pichincha;22/06/2022;12:00:00;;;;;Bogota
7073;Liberty Tableros De Control;Televenta;Liberty Seguros;22/06/2022;17:00:00;;;;;Bogota
7748;Liberty Informe Coomeva;SAC;Liberty Seguros;22/06/2022;10:00:00;;;;;Bogota
7749;Liberty Informe Occidente;SAC;Liberty Seguros;22/06/2022;10:00:00;;;;;Bogota
7763;Liberty PBI Historico Indicadores;SAC;Liberty Seguros;22/06/2022;18:00:00;;;;;Bogota
7764;Liberty Informe Digital;SAC;Liberty Seguros;22/06/2022;18:00:00;;;;;Bogota
7760;Chilectra Informe Tráfico;Sac;Chilectra;23/06/2022;17:00:00;;;;;Bogota
5157;Chilectra Tablero De Control;Sac;Chilectra;23/06/2022;14:00:00;;;;;Bogota
5836;Banco Pichincha Tablero De Control;Sac;Banco Pichincha;23/06/2022;18:00:00;;;;;Bogota
7747;BANCO PICHINCHA Rellamados / Short Calls;SAC;Banco Pichincha;23/06/2022;10:00:00;;;;;Bogota
7753;BANCO PICHINCHA Tipificación;SAC;Banco Pichincha;23/06/2022;12:00:00;;;;;Bogota
7073;Liberty Tableros De Control;Televenta;Liberty Seguros;23/06/2022;17:00:00;;;;;Bogota
7748;Liberty Informe Coomeva;SAC;Liberty Seguros;23/06/2022;10:00:00;;;;;Bogota
7749;Liberty Informe Occidente;SAC;Liberty Seguros;23/06/2022;10:00:00;;;;;Bogota
7763;Liberty PBI Historico Indicadores;SAC;Liberty Seguros;23/06/2022;18:00:00;;;;;Bogota
7764;Liberty Informe Digital;SAC;Liberty Seguros;23/06/2022;18:00:00;;;;;Bogota
7754;Davivienda Informe IGD;Televenta;Davivienda;23/06/2022;12:00:00;;;;;Bogota
7622;Messer Remanentes;Sac;Messer Colombia;23/06/2022;11:00:00;;;;;Bogota
7623;Messer Pbi Seguimiento Diario;Sac;Messer Colombia;23/06/2022;9:00:00;;;;;Bogota
7865;Messer Consolidado Correos;Sac;Messer Colombia;23/06/2022;8:00:00;;;;;Bogota
7621;Messer Satu;Sac;Messer Colombia;23/06/2022;10:00:00;;;;;Bogota
8073;Messer Informe Ivr Opcion Sms;Sac;Messer Colombia;23/06/2022;13:00:00;;;;;Bogota
6887;Messer Niveles De Servicio;Sac;Messer Colombia;23/06/2022;8:00:00;;;;;Bogota
6888;Messer Productividad;Sac;Messer Colombia;23/06/2022;10:00:00;;;;;Bogota
6891;Messer Tablero De Control;Sac;Messer Colombia;23/06/2022;18:00:00;;;;;Bogota
6885;Messer 5/15;Sac;Messer Colombia;23/06/2022;8:00:00;;;;;Bogota
6886;Messer Ocupación Agente;Sac;Messer Colombia;23/06/2022;8:00:00;;;;;Bogota
7019;Messer Respuesta De Correos Pacientes;Sac;Messer Colombia;23/06/2022;12:00:00;;;;;Bogota
7617;Wom Informe De Gestión;Tvt;Wom;23/06/2022;12:00:00;;;;;Bogota
7620;Wom Tablero De Control;Tvt;Wom;23/06/2022;18:00:00;;;;;Bogota
8080;Wom Migracion Informe Gestión;Outbound;Wom Migracion;23/06/2022;16:00:00;;;;;Bogota
8070;Wom Migracion Logueos;Migracion;Wom Migracion;23/06/2022;8:00:00;;;;;Bogota
8069;Wom Migracion Tablero De Control;Migracion;Wom Migracion;23/06/2022;18:00:00;;;;;Bogota
7618;Wom Kpis;Tvt;Wom;24/06/2022;15:00:00;;;;;Bogota
7617;Wom Informe De Gestión;Tvt;Wom;24/06/2022;12:00:00;;;;;Bogota
7620;Wom Tablero De Control;Tvt;Wom;24/06/2022;18:00:00;;;;;Bogota
8080;Wom Migracion Informe Gestión;Outbound;Wom Migracion;24/06/2022;16:00:00;;;;;Bogota
8075;Wom Migracion Kpis;Sac;Wom Migracion;24/06/2022;15:00:00;;;;;Bogota
8070;Wom Migracion Logueos;Migracion;Wom Migracion;24/06/2022;8:00:00;;;;;Bogota
8069;Wom Migracion Tablero De Control;Migracion;Wom Migracion;24/06/2022;18:00:00;;;;;Bogota
7622;Messer Remanentes;Sac;Messer Colombia;24/06/2022;11:00:00;;;;;Bogota
7623;Messer Pbi Seguimiento Diario;Sac;Messer Colombia;24/06/2022;9:00:00;;;;;Bogota
7865;Messer Consolidado Correos;Sac;Messer Colombia;24/06/2022;8:00:00;;;;;Bogota
7621;Messer Satu;Sac;Messer Colombia;24/06/2022;10:00:00;;;;;Bogota
8073;Messer Informe Ivr Opcion Sms;Sac;Messer Colombia;24/06/2022;13:00:00;;;;;Bogota
6887;Messer Niveles De Servicio;Sac;Messer Colombia;24/06/2022;8:00:00;;;;;Bogota
6888;Messer Productividad;Sac;Messer Colombia;24/06/2022;10:00:00;;;;;Bogota
6891;Messer Tablero De Control;Sac;Messer Colombia;24/06/2022;18:00:00;;;;;Bogota
6885;Messer 5/15;Sac;Messer Colombia;24/06/2022;8:00:00;;;;;Bogota
6886;Messer Ocupación Agente;Sac;Messer Colombia;24/06/2022;8:00:00;;;;;Bogota
7019;Messer Respuesta De Correos Pacientes;Sac;Messer Colombia;24/06/2022;12:00:00;;;;;Bogota
7754;Davivienda Informe IGD;Televenta;Davivienda;24/06/2022;12:00:00;;;;;Bogota
7760;Chilectra Informe Tráfico;Sac;Chilectra;24/06/2022;17:00:00;;;;;Bogota
5157;Chilectra Tablero De Control;Sac;Chilectra;24/06/2022;14:00:00;;;;;Bogota
5836;Banco Pichincha Tablero De Control;Sac;Banco Pichincha;24/06/2022;18:00:00;;;;;Bogota
7747;BANCO PICHINCHA Rellamados / Short Calls;SAC;Banco Pichincha;24/06/2022;10:00:00;;;;;Bogota
7753;BANCO PICHINCHA Tipificación;SAC;Banco Pichincha;24/06/2022;12:00:00;;;;;Bogota
7073;Liberty Tableros De Control;Televenta;Liberty Seguros;24/06/2022;17:00:00;;;;;Bogota
7748;Liberty Informe Coomeva;SAC;Liberty Seguros;24/06/2022;10:00:00;;;;;Bogota
7749;Liberty Informe Occidente;SAC;Liberty Seguros;24/06/2022;10:00:00;;;;;Bogota
7763;Liberty PBI Historico Indicadores;SAC;Liberty Seguros;24/06/2022;18:00:00;;;;;Bogota
7764;Liberty Informe Digital;SAC;Liberty Seguros;24/06/2022;18:00:00;;;;;Bogota
5836;Banco Pichincha Tablero De Control;Sac;Banco Pichincha;25/06/2022;18:00:00;;;;;Bogota
5836;Banco Pichincha Tablero De Control;Sac;Banco Pichincha;26/06/2022;18:00:00;;;;;Bogota
7760;Chilectra Informe Tráfico;Sac;Chilectra;28/06/2022;17:00:00;;;;;Bogota
5157;Chilectra Tablero De Control;Sac;Chilectra;28/06/2022;14:00:00;;;;;Bogota
5836;Banco Pichincha Tablero De Control;Sac;Banco Pichincha;28/06/2022;18:00:00;;;;;Bogota
7747;BANCO PICHINCHA Rellamados / Short Calls;SAC;Banco Pichincha;28/06/2022;10:00:00;;;;;Bogota
7753;BANCO PICHINCHA Tipificación;SAC;Banco Pichincha;28/06/2022;12:00:00;;;;;Bogota
7073;Liberty Tableros De Control;Televenta;Liberty Seguros;28/06/2022;17:00:00;;;;;Bogota
7748;Liberty Informe Coomeva;SAC;Liberty Seguros;28/06/2022;10:00:00;;;;;Bogota
7749;Liberty Informe Occidente;SAC;Liberty Seguros;28/06/2022;10:00:00;;;;;Bogota
7763;Liberty PBI Historico Indicadores;SAC;Liberty Seguros;28/06/2022;18:00:00;;;;;Bogota
7764;Liberty Informe Digital;SAC;Liberty Seguros;28/06/2022;18:00:00;;;;;Bogota
7754;Davivienda Informe IGD;Televenta;Davivienda;28/06/2022;12:00:00;;;;;Bogota
7622;Messer Remanentes;Sac;Messer Colombia;28/06/2022;11:00:00;;;;;Bogota
7623;Messer Pbi Seguimiento Diario;Sac;Messer Colombia;28/06/2022;9:00:00;;;;;Bogota
7865;Messer Consolidado Correos;Sac;Messer Colombia;28/06/2022;8:00:00;;;;;Bogota
7621;Messer Satu;Sac;Messer Colombia;28/06/2022;10:00:00;;;;;Bogota
8073;Messer Informe Ivr Opcion Sms;Sac;Messer Colombia;28/06/2022;13:00:00;;;;;Bogota
6887;Messer Niveles De Servicio;Sac;Messer Colombia;28/06/2022;8:00:00;;;;;Bogota
6888;Messer Productividad;Sac;Messer Colombia;28/06/2022;10:00:00;;;;;Bogota
6891;Messer Tablero De Control;Sac;Messer Colombia;28/06/2022;18:00:00;;;;;Bogota
6885;Messer 5/15;Sac;Messer Colombia;28/06/2022;8:00:00;;;;;Bogota
6886;Messer Ocupación Agente;Sac;Messer Colombia;28/06/2022;8:00:00;;;;;Bogota
7019;Messer Respuesta De Correos Pacientes;Sac;Messer Colombia;28/06/2022;12:00:00;;;;;Bogota
7617;Wom Informe De Gestión;Tvt;Wom;28/06/2022;12:00:00;;;;;Bogota
7620;Wom Tablero De Control;Tvt;Wom;28/06/2022;18:00:00;;;;;Bogota
8080;Wom Migracion Informe Gestión;Outbound;Wom Migracion;28/06/2022;16:00:00;;;;;Bogota
8070;Wom Migracion Logueos;Migracion;Wom Migracion;28/06/2022;8:00:00;;;;;Bogota
8069;Wom Migracion Tablero De Control;Migracion;Wom Migracion;28/06/2022;18:00:00;;;;;Bogota
7618;Wom Kpis;Tvt;Wom;29/06/2022;15:00:00;;;;;Bogota
7617;Wom Informe De Gestión;Tvt;Wom;29/06/2022;12:00:00;;;;;Bogota
7620;Wom Tablero De Control;Tvt;Wom;29/06/2022;18:00:00;;;;;Bogota
8080;Wom Migracion Informe Gestión;Outbound;Wom Migracion;29/06/2022;16:00:00;;;;;Bogota
8075;Wom Migracion Kpis;Sac;Wom Migracion;29/06/2022;15:00:00;;;;;Bogota
8070;Wom Migracion Logueos;Migracion;Wom Migracion;29/06/2022;8:00:00;;;;;Bogota
8069;Wom Migracion Tablero De Control;Migracion;Wom Migracion;29/06/2022;18:00:00;;;;;Bogota
7622;Messer Remanentes;Sac;Messer Colombia;29/06/2022;11:00:00;;;;;Bogota
7623;Messer Pbi Seguimiento Diario;Sac;Messer Colombia;29/06/2022;9:00:00;;;;;Bogota
7865;Messer Consolidado Correos;Sac;Messer Colombia;29/06/2022;8:00:00;;;;;Bogota
7621;Messer Satu;Sac;Messer Colombia;29/06/2022;10:00:00;;;;;Bogota
8073;Messer Informe Ivr Opcion Sms;Sac;Messer Colombia;29/06/2022;13:00:00;;;;;Bogota
6887;Messer Niveles De Servicio;Sac;Messer Colombia;29/06/2022;8:00:00;;;;;Bogota
6888;Messer Productividad;Sac;Messer Colombia;29/06/2022;10:00:00;;;;;Bogota
6891;Messer Tablero De Control;Sac;Messer Colombia;29/06/2022;18:00:00;;;;;Bogota
6885;Messer 5/15;Sac;Messer Colombia;29/06/2022;8:00:00;;;;;Bogota
6886;Messer Ocupación Agente;Sac;Messer Colombia;29/06/2022;8:00:00;;;;;Bogota
7019;Messer Respuesta De Correos Pacientes;Sac;Messer Colombia;29/06/2022;12:00:00;;;;;Bogota
7754;Davivienda Informe IGD;Televenta;Davivienda;29/06/2022;12:00:00;;;;;Bogota
7760;Chilectra Informe Tráfico;Sac;Chilectra;29/06/2022;17:00:00;;;;;Bogota
5157;Chilectra Tablero De Control;Sac;Chilectra;29/06/2022;14:00:00;;;;;Bogota
5836;Banco Pichincha Tablero De Control;Sac;Banco Pichincha;29/06/2022;18:00:00;;;;;Bogota
7747;BANCO PICHINCHA Rellamados / Short Calls;SAC;Banco Pichincha;29/06/2022;10:00:00;;;;;Bogota
